timestamp,homeid,demand_kwh,solar_kwh,price_kwh,net_load_kwh,soc_kwh,grid_import_kwh,grid_export_kwh,wasted_kwh,throughput_kwh,step_cost,action,episode
2018-04-30 02:00:00,105,0.13333499431610107,-0.0,0.04546999931335449,0.13333499431610107,0.0,0.13333499431610107,0.0,0.0,0.0,0.006062742099999241,2,
2018-04-30 03:00:00,105,0.1301647275686264,-0.0,0.04495749995112419,0.1301647275686264,0.0,0.1301647275686264,0.0,0.0,0.0,0.005851880733304615,2,
2018-04-30 04:00:00,105,0.14962278306484222,-0.0,0.04473000019788742,0.14962278306484222,0.0,0.14962278306484222,0.0,0.0,0.0,0.006692627116098859,2,
2018-04-30 05:00:00,105,0.39400583505630493,0.0,0.04467000067234039,0.39400583505630493,0.0,0.39400583505630493,0.0,0.0,0.0,0.01760024091687118,2,
2018-04-30 06:00:00,105,0.20034556090831757,0.0,0.05014500021934509,0.20034556090831757,0.0,0.20034556090831757,0.0,0.0,0.0,0.0100463281956924,2,
2018-04-30 07:00:00,105,0.2450055629014969,0.015482649207115173,0.052217498421669006,0.2295229136943817,0.0,0.2295229136943817,0.0,0.0,0.0,0.011985112383573249,2,
2018-04-30 08:00:00,105,0.30809667706489563,0.0452314093708992,0.05635249987244606,0.26286526769399643,0.0,0.26286526769399643,0.0,0.0,0.0,0.014813114964196433,2,
2018-04-30 09:00:00,105,0.1591286063194275,0.09458421170711517,0.05736999958753586,0.06454439461231232,0.0,0.06454439461231232,0.0,0.0,0.0,0.0037029118922861093,2,
2018-04-30 10:00:00,105,0.10788722336292267,0.13370732963085175,0.056279998272657394,-0.025820106267929077,0.0,0.0,0.025820106267929077,0.025820106267929077,0.0,0.0,2,
2018-04-30 11:00:00,105,0.19887222349643707,0.1635282188653946,0.04853999987244606,0.03534400463104248,0.0,0.03534400463104248,0.0,0.0,0.0,0.001715597980282535,2,
2018-04-30 12:00:00,105,0.15721917152404785,0.1926519125699997,0.04831999912858009,-0.03543274104595184,0.0,0.0,0.03543274104595184,0.03543274104595184,0.0,0.0,2,
2018-04-30 13:00:00,105,0.177480548620224,0.18804973363876343,0.04744249954819679,-0.010569185018539429,0.0,0.0,0.010569185018539429,0.010569185018539429,0.0,0.0,2,
2018-04-30 14:00:00,105,0.15658527612686157,0.18029966950416565,0.04728249832987785,-0.023714393377304077,0.0,0.0,0.023714393377304077,0.023714393377304077,0.0,0.0,2,
2018-04-30 15:00:00,105,0.15590360760688782,0.16740979254245758,0.048147499561309814,-0.011506184935569763,0.0,0.0,0.011506184935569763,0.011506184935569763,0.0,0.0,2,
2018-04-30 16:00:00,105,0.38605111837387085,0.12073744833469391,0.04896499961614609,0.26531367003917694,0.0,0.26531367003917694,0.0,0.0,0.0,0.012991083751626609,2,
2018-04-30 17:00:00,105,0.36772194504737854,0.06418284773826599,0.05516500025987625,0.30353909730911255,0.0,0.30353909730911255,0.0,0.0,0.0,0.016744734381939796,2,
2018-04-30 18:00:00,105,0.2976197302341461,3.0609302406822556e-17,0.05457749962806702,0.29761973023414606,0.0,0.29761973023414606,0.0,0.0,0.0,0.016243340716159512,2,
2018-04-30 19:00:00,105,0.4069047272205353,0.0,0.05809750035405159,0.4069047272205353,0.0,0.4069047272205353,0.0,0.0,0.0,0.023640147533760314,2,
2018-04-30 20:00:00,105,0.5152139067649841,0.0,0.059462498873472214,0.5152139067649841,0.0,0.5152139067649841,0.0,0.0,0.0,0.030635906350610087,2,
2018-04-30 21:00:00,105,0.15940944850444794,0.0,0.05820250138640404,0.15940944850444794,0.0,0.15940944850444794,0.0,0.0,0.0,0.009278028647586034,2,
